# urn:cts:greekLit:tlg0541.tlg042.1st1K-grc1 

"cts"	"running id"	"nth occurrence"	"word form"	"join-(b)efore/join-(a)fter"	"original tag"
1.6	4	[1]	ἐλευθέρους	_	_
1.6	5	[1]	καλόν	_	_
1.6	6	[1]	(	a	_
1.6	7	[1]	Piccolos	_	_
1.6	8	[1]	p	_	_
1.6	9	[1]	.	b	_
1.6	10	[1]	230	_	_
1.6	11	[1]	,	b	_
1.6	12	[1]	1	_	_
1.6	13	[1]	/	b	_
1.6	14	[1]	Mon	_	_
1.6	15	[1]	6	_	_
1.6	16	[1]	J	_	_
1.6	17	[1]	)	b	_
1.7	1	[1]	ἅπαν	_	_
1.7	2	[1]	τὸ	_	_
1.7	3	[1]	κέρδος	_	_
1.7	4	[1]	ἄδικον	_	_
1.7	5	[1]	ὂν	_	_
1.7	6	[1]	φέρει	_	_
1.7	7	[1]	βλάβην	_	_
1.7	8	[1]	(	a	_
1.7	9	[1]	Mon	_	_
1.7	10	[1]	6	_	_
1.7	11	[1]	M	_	_
1.7	12	[1]	/	b	_
1.7	13	[1]	8	_	_
1.7	14	[1]	J	_	_
1.7	15	[1]	)	b	_
1.8	1	[1]	ἅπαντα	_	_
1.8	2	[1]	καιρῷ	_	_
1.8	3	[1]	χάριν	_	_
1.8	4	[1]	ἔχει	_	_
1.8	5	[1]	τρυγώμενα	_	_
1.8	6	[1]	(	a	_
1.8	7	[1]	Mon	_	_
1.8	8	[1]	7	_	_
1.8	9	[1]	M	_	_
1.8	10	[1]	/	b	_
1.8	11	[1]	9	_	_
1.8	12	[1]	J	_	_
1.8	13	[1]	)	b	_
1.9	1	[1]	ἂν	_	_
1.9	2	[1]	εὖ	_	_
1.9	3	[1]	φρονῇς	_	_
1.9	4	[1]	,	b	_
1.9	5	[1]	τὰ	_	_
1.9	6	[1]	πάντα	_	_
1.9	7	[1]	γ᾿	_	_
1.9	8	[1]	εὐδαίμων	_	_
1.9	9	[1]	ἔσῃ	_	_
1.9	10	[1]	(	a	_
1.9	11	[1]	Mon	_	_
1.9	12	[1]	649	_	_
1.9	13	[1]	M	_	_
1.9	14	[1]	/	b	_
1.9	15	[1]	74	_	_
1.9	16	[1]	J	_	_
1.9	17	[1]	)	b	_
1.10	1	[1]	ἀχάριστος	_	_
1.10	2	[1]	ὅστις	_	_
1.10	3	[1]	εὖ	_	_
1.10	4	[1]	παθὼν	_	_
1.10	5	[1]	ἀμνημονεῖ	_	_
1.10	6	[1]	(	a	_
1.10	7	[1]	Mon	_	_
1.10	8	[1]	10	_	_
1.10	9	[1]	M	_	_
1.10	10	[1]	/	b	_
1.10	11	[1]	12	_	_
1.10	12	[1]	J	_	_
1.10	13	[1]	)	b	_
1.11	1	[1]	ἄγει	_	_
1.11	2	[1]	δὲ	_	_
1.11	3	[1]	πρὸς	_	_
1.11	4	[1]	φῶς	_	_
1.11	5	[1]	τὴν	_	_
1.11	6	[1]	ἀλήθειαν	_	_
1.11	7	[1]	χρόνος	_	_
1.11	8	[1]	(	a	_
1.11	9	[1]	Mon	_	_
1.11	10	[1]	11	_	_
1.11	11	[1]	M	_	_
1.11	12	[1]	/	b	_
1.11	13	[1]	13	_	_
1.11	14	[1]	J	_	_
1.11	15	[1]	)	b	_
1.12	1	[1]	ἀμελοῦντα	_	_
1.12	2	[1]	τοῦ	_	_
1.12	3	[1]	ζῆν	_	_
1.12	4	[1]	οὐκ	_	_
1.12	5	[1]	ἔνεστ᾿	_	_
1.12	6	[1]	εὐσχημονεῖν	_	_
1.12	7	[1]	(	a	_
1.12	8	[1]	Mon	_	_
1.12	9	[1]	646	_	_
1.12	10	[1]	M	_	_
1.12	11	[1]	/	b	_
1.12	12	[1]	91	_	_
1.12	13	[1]	J	_	_
1.12	14	[1]	)	b	_
1.13	1	[1]	ἀγαθὸν	_	_
1.13	2	[1]	μέγιστον	_	_
1.13	3	[1]	ἡ	_	_
1.13	4	[1]	φρόνησίς	_	_
1.13	5	[1]	ἐστ᾿	_	_
1.13	6	[1]	ἀεί	_	_
1.13	7	[1]	(	a	_
1.13	8	[1]	Mon	_	_
1.13	9	[1]	12	_	_
1.13	10	[1]	M	_	_
1.13	11	[1]	/	b	_
1.13	12	[1]	14	_	_
1.13	13	[1]	J	_	_
1.13	14	[1]	)	b	_
1.14	1	[1]	ἀνδρὸς	_	_
1.14	2	[1]	τὰ	_	_
1.14	3	[1]	προσπίπτοντα	_	_
1.14	4	[1]	γενναίως	_	_
1.14	5	[1]	φέρειν	_	_
1.14	6	[1]	(	a	_
1.14	7	[1]	Mon	_	_
1.14	8	[1]	13	_	_
1.14	9	[1]	M	_	_
1.14	10	[1]	/	b	_
1.14	11	[1]	15	_	_
1.14	12	[1]	J	_	_
1.14	13	[1]	)	b	_
1.15	1	[1]	ἄγει	_	_
1.15	2	[1]	τὸ	_	_
1.15	3	[1]	θεῖον	_	_
1.15	4	[1]	τοὺς	_	_
1.15	5	[1]	κακοὺς	_	_
1.15	6	[1]	πρὸς	_	_
1.15	7	[1]	τὴν	_	_
1.15	8	[1]	δίκην	_	_
1.15	9	[1]	(	a	_
1.15	10	[1]	Mon	_	_
1.15	11	[1]	14	_	_
1.15	12	[1]	M	_	_
1.15	13	[1]	/	b	_
1.15	14	[1]	16	_	_
1.15	15	[1]	J	_	_
1.15	16	[1]	)	b	_
1.16	1	[1]	ἀβουλίᾳ	_	_
1.16	2	[1]	τὰ	_	_
1.16	3	[1]	πολλὰ	_	_
1.16	4	[1]	βλάπτονται	_	_
1.16	5	[1]	βροτοί	_	_
1.16	6	[1]	(	a	_
1.16	7	[1]	Mon	_	_
1.16	8	[1]	15	_	_
1.16	9	[1]	M	_	_
1.16	10	[1]	/	b	_
1.16	11	[1]	17	_	_
1.16	12	[1]	J	_	_
1.16	13	[1]	)	b	_
1.17	1	[1]	ἄνθρωπον	_	_
1.17	2	[1]	ὄντα	_	_
1.17	3	[1]	σαυτὸν	_	_
1.17	4	[1]	ἀναμίμνησκ᾿	_	_
1.17	5	[1]	ἀεί	_	_
1.17	6	[1]	(	a	_
1.17	7	[1]	Mon	_	_
1.17	8	[1]	16	_	_
1.17	9	[1]	M	_	_
1.17	10	[1]	/	b	_
1.17	11	[1]	18	_	_
1.17	12	[1]	J	_	_
1.17	13	[1]	)	b	_
1.18	1	[1]	ἀνεξέταστον	_	_
1.18	2	[1]	μὴ	_	_
1.18	3	[1]	κόλαζε	_	_
1.18	4	[1]	μηδένα	_	_
1.18	5	[1]	(	a	_
1.18	6	[1]	Mon	_	_
1.18	7	[1]	17	_	_
1.18	8	[1]	M	_	_
1.18	9	[1]	/	b	_
1.18	10	[1]	19	_	_
1.18	11	[1]	J	_	_
1.18	12	[1]	)	b	_
1.19	1	[1]	ἀφεὶς	_	_
1.19	2	[1]	τὰ	_	_
1.19	3	[1]	φανερὰ	_	_
1.19	4	[1]	μὴ	_	_
1.19	5	[1]	δίωκε	_	_
1.19	6	[1]	τἀφανῆ	_	_
1.19	7	[1]	(	a	_
1.19	8	[1]	Mon	_	_
1.19	9	[1]	18	_	_
1.19	10	[1]	M	_	_
1.19	11	[1]	/	b	_
1.19	12	[1]	20	_	_
1.19	13	[1]	J	_	_
1.19	14	[1]	)	b	_
1.20	1	[1]	ἀνὴρ	_	_
1.20	2	[1]	πονηρὸς	_	_
1.20	3	[1]	δυστυχεῖ	_	_
1.20	4	[1]	,	b	_
1.20	5	[1]	κἂν	_	_
1.20	6	[1]	εὐτυχῇ	_	_
1.20	7	[1]	(	a	_
1.20	8	[1]	Mon	_	_
1.20	9	[1]	19	_	_
1.20	10	[1]	M	_	_
1.20	11	[1]	/	b	_
1.20	12	[1]	21	_	_
1.20	13	[1]	J	_	_
1.20	14	[1]	)	b	_
1.21	1	[1]	ἄνθρωπος	_	_
1.21	2	[1]	ὢν	_	_
1.21	3	[1]	γίγνωσκε	_	_
1.21	4	[1]	τῆς	_	_
1.21	5	[1]	ὀργῆς	_	_
1.21	6	[1]	κρατεῖν	_	_
1.21	7	[1]	(	a	_
1.21	8	[1]	Mon	_	_
1.21	9	[1]	20	_	_
1.21	10	[1]	M	_	_
1.21	11	[1]	/	b	_
1.21	12	[1]	22	_	_
1.21	13	[1]	J	_	_
1.21	14	[1]	)	b	_
1.23	1	[1]	αἰσχρὸν	_	_
1.23	2	[1]	δὲ	_	_
1.23	3	[1]	μηδὲν	_	_
1.23	4	[1]	πρᾶττε	_	_
1.23	5	[1]	μηδὲ	_	_
1.23	6	[1]	μάνθανε	_	_
1.23	7	[1]	(	a	_
1.23	8	[1]	Mon	_	_
1.23	9	[1]	23	_	_
1.23	10	[1]	M	_	_
1.23	11	[1]	/	b	_
1.23	12	[1]	24	_	_
1.23	13	[1]	J	_	_
1.23	14	[1]	)	b	_
1.24	1	[1]	ἅπαντας	_	_
1.24	2	[1]	ἡ	_	_
1.24	3	[1]	παίδευσις	_	_
1.24	4	[1]	ἡμέρους	_	_
1.24	5	[1]	τελεῖ	_	_
1.24	6	[1]	(	a	_
1.24	7	[1]	Mon	_	_
1.24	8	[1]	41	_	_
1.24	9	[1]	M	_	_
1.24	10	[1]	/	b	_
1.24	11	[1]	50	_	_
1.24	12	[1]	J	_	_
1.24	13	[1]	)	b	_
1.25	1	[1]	ἀνδρὸς	_	_
1.25	2	[1]	πονηροῦ	_	_
1.25	3	[1]	φεῦγε	_	_
1.25	4	[1]	συνοδίαν	_	_
1.25	5	[1]	ἀεί	_	_
1.25	6	[1]	(	a	_
1.25	7	[1]	Mon	_	_
1.25	8	[1]	24	_	_
1.25	9	[1]	M	_	_
1.25	10	[1]	/	b	_
1.25	11	[1]	25	_	_
1.25	12	[1]	J	_	_
1.25	13	[1]	)	b	_
1.26	1	[1]	ἀνδρῶν	_	_
1.26	2	[1]	δ᾿	_	_
1.26	3	[1]	ἀπίστων	_	_
1.26	4	[1]	ὅρκον	_	_
1.26	5	[1]	εἰς	_	_
1.26	6	[1]	ὕδωρ	_	_
1.26	7	[1]	γράφε	_	_
1.27	1	[1]	ἀρχῆς	_	_
1.27	2	[1]	τετευχὼς	_	_
1.27	3	[1]	ἴσθι	_	_
1.27	4	[1]	ταύτης	_	_
1.27	5	[1]	ἄξιος	_	_
1.27	6	[1]	(	a	_
1.27	7	[1]	Mon	_	_
1.27	8	[1]	44	_	_
1.27	9	[1]	M	_	_
1.27	10	[1]	/	b	_
1.27	11	[1]	55	_	_
1.27	12	[1]	J	_	_
1.27	13	[1]	)	b	_
1.28	1	[1]	ἀνδρὸς	_	_
1.28	2	[1]	χαρακτὴρ	_	_
1.28	3	[1]	ἐκ	_	_
1.28	4	[1]	λόγου	_	_
1.28	5	[1]	γνωρίζεται	_	_
1.28	6	[1]	(	a	_
1.28	7	[1]	Mon	_	_
1.28	8	[1]	26	_	_
1.28	9	[1]	M	_	_
1.28	10	[1]	/	b	_
1.28	11	[1]	27	_	_
1.28	12	[1]	J	_	_
1.28	13	[1]	)	b	_
1.29	1	[1]	ἀνὴρ	_	_
1.29	2	[1]	δίκαιός	_	_
1.29	3	[1]	ἐστιν	_	_
1.29	4	[1]	οὐχ	_	_
1.29	5	[1]	ὁ	_	_
1.29	6	[1]	μὴ	_	_
1.29	7	[1]	ἀδικῶν	_	_
1.29	8	[1]	,	b	_
1.29	9	[1]	ἀλλ᾿	_	_
1.29	10	[1]	ὅστις	_	_
1.29	11	[1]	ἀδικεῖν	_	_
1.29	12	[1]	δυνάμενος	_	_
1.29	13	[2]	μὴ	_	_
1.29	14	[1]	βούλεται	_	_
1.29	15	[1]	(	a	_
1.29	16	[1]	Mon	_	_
1.29	17	[1]	638	_	_
1.29	18	[1]	—	b	_
1.29	19	[1]	639	_	_
1.29	20	[1]	M	_	_
1.29	21	[1]	/	b	_
1.29	22	[1]	37	_	_
1.29	23	[2]	—	b	_
1.29	24	[1]	38	_	_
1.29	25	[1]	J	_	_
1.29	26	[1]	)	b	_
1.31	1	[1]	ἅπαντ᾿	_	_
1.31	2	[1]	ἀφανίζει	_	_
1.31	3	[1]	γῆρας	_	_
1.31	4	[1]	,	b	_
1.31	5	[1]	ἰσχὺν	_	_
1.31	6	[1]	σώματος	_	_
1.31	7	[1]	(	a	_
1.31	8	[1]	Mon	_	_
1.31	9	[1]	648	_	_
1.31	10	[1]	M	_	_
1.31	11	[1]	/	b	_
1.31	12	[1]	39	_	_
1.31	13	[1]	J	_	_
1.31	14	[1]	)	b	_
1.32	1	[1]	ἄριστόν	_	_
1.32	2	[1]	ἐστι	_	_
1.32	3	[1]	πάντ᾿	_	_
1.32	4	[1]	ἐπίστασθαι	_	_
1.32	5	[1]	καλά	_	_
1.32	6	[1]	(	a	_
1.32	7	[1]	Mon	_	_
1.32	8	[1]	33	_	_
1.32	9	[1]	M	_	_
1.32	10	[1]	/	b	_
1.32	11	[1]	41	_	_
1.32	12	[1]	J	_	_
1.32	13	[1]	)	b	_
1.33	1	[1]	ἄνευ	_	_
1.33	2	[1]	προφάσεως	_	_
1.33	3	[1]	οὐδὲν	_	_
1.33	4	[1]	ἀνθρώποις	_	_
1.33	5	[1]	κακόν	_	_
1.33	6	[1]	(	a	_
1.33	7	[1]	Mon	_	_
1.33	8	[1]	35	_	_
1.33	9	[1]	M	_	_
1.33	10	[1]	/	b	_
1.33	11	[1]	44	_	_
1.33	12	[1]	J	_	_
1.33	13	[1]	)	b	_
1.34	1	[1]	ἀνὴρ	_	_
1.34	2	[1]	ὁ	_	_
1.34	3	[1]	φεύγων	_	_
1.34	4	[1]	καὶ	_	_
1.34	5	[1]	πάλιν	_	_
1.34	6	[1]	μαχήσεται	_	_
1.34	7	[1]	(	a	_
1.34	8	[1]	Mon	_	_
1.34	9	[1]	45	_	_
1.34	10	[1]	M	_	_
1.34	11	[1]	/	b	_
1.34	12	[1]	56	_	_
1.34	13	[1]	J	_	_
1.34	14	[1]	)	b	_
1.35	1	[1]	ἀνὴρ	_	_
1.35	2	[1]	δὲ	_	_
1.35	3	[1]	χρηστὸς	_	_
1.35	4	[1]	χρηστὸν	_	_
1.35	5	[1]	οὐ	_	_
1.35	6	[1]	μισεῖ	_	_
1.35	7	[1]	ποτε	_	_
1.35	8	[1]	(	a	_
1.35	9	[1]	Mon	_	_
1.35	10	[1]	28	_	_
1.35	11	[1]	M	_	_
1.35	12	[1]	/	b	_
1.35	13	[1]	29	_	_
1.35	14	[1]	J	_	_
1.35	15	[1]	)	b	_
1.36	1	[1]	ἀνελεύθεροι	_	_
1.36	2	[1]	γάρ	_	_
1.36	3	[1]	εἰσιν	_	_
1.36	4	[1]	οἱ	_	_
1.36	5	[1]	φιλάργυροι	_	_
1.36	6	[1]	(	a	_
1.36	7	[1]	Mon	_	_
1.36	8	[1]	36	_	_
1.36	9	[1]	M	_	_
1.36	10	[1]	/	b	_
1.36	11	[1]	45	_	_
1.36	12	[1]	J	_	_
1.36	13	[1]	)	b	_
1.38	1	[1]	ἆρ᾿	_	_
1.38	2	[1]	ἐστὶ	_	_
1.38	3	[1]	θυμοῦ	_	_
1.38	4	[1]	φάρμακον	_	_
1.38	5	[1]	χρηστὸς	_	_
1.38	6	[1]	λόγος	_	_
1.38	7	[1]	(	a	_
1.38	8	[1]	Mon	_	_
1.38	9	[1]	37	_	_
1.38	10	[1]	M	_	_
1.38	11	[1]	/	b	_
1.38	12	[1]	46	_	_
1.38	13	[1]	J	_	_
1.38	14	[1]	)	b	_
1.39	1	[1]	ἀνὴρ	_	_
1.39	2	[1]	γὰρ	_	_
1.39	3	[1]	ἄνδρα	_	_
1.39	4	[1]	καὶ	_	_
1.39	5	[1]	πόλις	_	_
1.39	6	[1]	σώζει	_	_
1.39	7	[1]	πόλιν	_	_
1.39	8	[1]	(	a	_
1.39	9	[1]	Mon	_	_
1.39	10	[1]	29	_	_
1.39	11	[1]	M	_	_
1.39	12	[1]	/	b	_
1.39	13	[1]	31	_	_
1.39	14	[1]	J	_	_
1.39	15	[1]	)	b	_
1.40	1	[1]	ἀνὴρ	_	_
1.40	2	[1]	ἀχάριστος	_	_
1.40	3	[1]	μὴ	_	_
1.40	4	[1]	νομιζέσθω	_	_
1.40	5	[1]	φίλος	_	_
1.40	6	[1]	(	a	_
1.40	7	[1]	Mon	_	_
1.40	8	[1]	40	_	_
1.40	9	[1]	M	_	_
1.40	10	[1]	/	b	_
1.40	11	[1]	49	_	_
1.40	12	[1]	J	_	_
1.40	13	[1]	)	b	_
1.41	1	[1]	ἀνδρὸς	_	_
1.41	2	[1]	πονηροῦ	_	_
1.41	3	[1]	σπλάγχνον	_	_
1.41	4	[1]	οὐ	_	_
1.41	5	[1]	μαλάσσεται	_	_
1.41	6	[1]	(	a	_
1.41	7	[1]	Mon	_	_
1.41	8	[1]	31	_	_
1.41	9	[1]	Μ	_	_
1.41	10	[1]	/	b	_
1.41	11	[1]	33	_	_
1.41	12	[1]	J	_	_
1.41	13	[1]	)	b	_
1.42	1	[1]	ἅπασιν	_	_
1.42	2	[1]	εὖ	_	_
1.42	3	[1]	πράττουσιν	_	_
1.42	4	[1]	ἥδομαι	_	_
1.42	5	[1]	φίλοις	_	_
1.42	6	[1]	(	a	_
1.42	7	[1]	Mon	_	_
1.42	8	[1]	452	_	_
1.42	9	[1]	Lasc	_	_
1.42	10	[1]	/	b	_
1.42	11	[1]	511	_	_
1.42	12	[1]	Brunck	_	_
1.42	13	[1]	)	b	_
1.42	14	[1]	ἀνδρὸς	_	_
1.42	15	[1]	κακῶς	_	_
1.42	16	[1]	πράσσοντος	_	_
1.42	17	[1]	ἐκποδὼν	_	_
1.42	18	[1]	φίλοι	_	_
1.42	19	[2]	(	a	_
1.42	20	[2]	Mon	_	_
1.42	21	[1]	453	_	_
1.42	22	[2]	Lasc	_	_
1.42	23	[2]	/	b	_
1.42	24	[1]	512	_	_
1.42	25	[2]	Brunck	_	_
1.42	26	[2]	)	b	_
1.44	1	[1]	αἱ	_	_
1.44	2	[1]	δ᾿	_	_
1.44	3	[1]	ἐλπίδες	_	_
1.44	4	[1]	βόσκουσι	_	_
1.44	5	[1]	τοὺς	_	_
1.44	6	[1]	κενοὺς	_	_
1.44	7	[1]	βροτῶν	_	_
1.44	8	[1]	(	a	_
1.44	9	[1]	Mon	_	_
1.44	10	[1]	42	_	_
1.44	11	[1]	M	_	_
1.44	12	[1]	/	b	_
1.44	13	[1]	51	_	_
1.44	14	[1]	J	_	_
1.44	15	[1]	)	b	_
2	1	[1]	B	_	_
2.46	1	[1]	βέβαιον	_	_
2.46	2	[1]	οὐδέν	_	_
2.46	3	[1]	ἐστιν	_	_
2.46	4	[1]	ἐν	_	_
2.46	5	[1]	θνητῷ	_	_
2.46	6	[1]	βίῳ	_	_
2.46	7	[1]	(	a	_
2.46	8	[1]	Mon	_	_
2.46	9	[1]	57	_	_
2.46	10	[1]	M	_	_
2.46	11	[1]	/	b	_
2.46	12	[1]	96	_	_
2.46	13	[1]	J	_	_
2.46	14	[1]	)	b	_
2.47	1	[1]	βάδιζε	_	_
2.47	2	[1]	τὴν	_	_
2.47	3	[1]	εὐθεῖαν	_	_
2.47	4	[1]	,	b	_
2.47	5	[1]	ἵνα	_	_
2.47	6	[1]	δίκαιος	_	_
2.47	7	[1]	ᾖς	_	_
2.47	8	[1]	(	a	_
2.47	9	[1]	Mon	_	_
2.47	10	[1]	62	_	_
2.47	11	[1]	M	_	_
2.47	12	[1]	/	b	_
2.47	13	[1]	101	_	_
2.47	14	[1]	J	_	_
2.47	15	[1]	)	b	_
2.48	1	[1]	βούλου	_	_
2.48	2	[1]	δ᾿	_	_
2.48	3	[1]	ἀρέσκειν	_	_
2.48	4	[1]	πᾶσι	_	_
2.48	5	[1]	,	b	_
2.48	6	[1]	μὴ	_	_
2.48	7	[1]	σαυτῷ	_	_
2.48	8	[1]	μόνον	_	_
2.48	9	[1]	(	a	_
2.48	10	[1]	Mon	_	_
2.48	11	[1]	76	_	_
2.48	12	[1]	M	_	_
2.48	13	[1]	/	b	_
2.48	14	[1]	102	_	_
2.48	15	[1]	J	_	_
2.48	16	[1]	)	b	_
2.49	1	[1]	βουλόμεθα	_	_
2.49	2	[1]	πλουτεῖν	_	_
2.49	3	[1]	πάντες	_	_
2.49	4	[1]	,	b	_
2.49	5	[1]	ἀλλ᾿	_	_
2.49	6	[1]	οὐ	_	_
2.49	7	[1]	δυνάμεθα	_	_
2.49	8	[1]	(	a	_
2.49	9	[1]	Mon	_	_
2.49	10	[1]	64	_	_
2.49	11	[1]	M	_	_
2.49	12	[1]	/	b	_
2.49	13	[1]	104	_	_
2.49	14	[1]	J	_	_
2.49	15	[1]	)	b	_
2.50	1	[1]	βίος	_	_
2.50	2	[1]	ἐστὶν	_	_
2.50	3	[1]	ἄν	_	_
2.50	4	[1]	τις	_	_
2.50	5	[1]	τῷ	_	_
2.50	6	[1]	βίῳ	_	_
2.50	7	[1]	χαίρῃ	_	_
2.50	8	[1]	βιῶν	_	_
2.50	9	[1]	(	a	_
2.50	10	[1]	Mon	_	_
2.50	11	[1]	656	_	_
2.50	12	[1]	M	_	_
2.50	13	[1]	/	b	_
2.50	14	[1]	120	_	_
2.50	15	[1]	J	_	_
2.50	16	[1]	)	b	_
2.51	1	[1]	βίος	_	_
2.51	2	[1]	κέκληται	_	_
2.51	3	[1]	δ᾿	_	_
2.51	4	[1]	ὃς	_	_
2.51	5	[1]	βίᾳ	_	_
2.51	6	[1]	πορίζεται	_	_
2.51	7	[1]	(	a	_
2.51	8	[1]	Mon	_	_
2.51	9	[1]	66	_	_
2.51	10	[1]	M	_	_
2.51	11	[1]	/	b	_
2.51	12	[1]	106	_	_
2.51	13	[1]	J	_	_
2.51	14	[1]	)	b	_
2.52	1	[1]	βροτοῖς	_	_
2.52	2	[1]	ἅπασιν	_	_
2.52	3	[1]	ἡ	_	_
2.52	4	[1]	συνείδησις	_	_
2.52	5	[1]	θεός	_	_
2.52	6	[1]	(	a	_
2.52	7	[1]	Mon	_	_
2.52	8	[1]	654	_	_
2.52	9	[1]	M	_	_
2.52	10	[1]	/	b	_
2.52	11	[1]	107	_	_
2.52	12	[1]	J	_	_
2.52	13	[1]	)	b	_
2.53	1	[1]	βίου	_	_
2.53	2	[1]	δικαίου	_	_
2.53	3	[1]	γίγνεται	_	_
2.53	4	[1]	τέλος	_	_
2.53	5	[1]	καλόν	_	_
2.53	6	[1]	(	a	_
2.53	7	[1]	Mon	_	_
2.53	8	[1]	67	_	_
2.53	9	[1]	M	_	_
2.53	10	[1]	/	b	_
2.53	11	[1]	108	_	_
2.53	12	[1]	J	_	_
2.53	13	[1]	)	b	_
2.54	1	[1]	βέβαιος	_	_
2.54	2	[1]	ἴσθι	_	_
2.54	3	[1]	καὶ	_	_
2.54	4	[1]	βεβαίως	_	_
2.54	5	[1]	χρῶ	_	_
2.54	6	[1]	φίλοις	_	_
2.54	7	[1]	(	a	_
2.54	8	[1]	Mon	_	_
2.54	9	[1]	454	_	_
2.54	10	[1]	Lasc	_	_
2.54	11	[1]	/	b	_
2.54	12	[1]	513	_	_
2.54	13	[1]	Brunck	_	_
2.54	14	[1]	)	b	_
2.55	1	[1]	βουλῆς	_	_
2.55	2	[1]	γὰρ	_	_
2.55	3	[1]	ὀρθῆς	_	_
2.55	4	[1]	οὐδὲν	_	_
2.55	5	[1]	ἀσφαλέστερον	_	_
2.55	6	[1]	(	a	_
2.55	7	[1]	Mon	_	_
2.55	8	[1]	68	_	_
2.55	9	[1]	M	_	_
2.55	10	[1]	/	b	_
2.55	11	[1]	109	_	_
2.55	12	[1]	J	_	_
2.55	13	[1]	)	b	_
2.56	1	[1]	βροτοῖς	_	_
2.56	2	[1]	ἅπασιν	_	_
2.56	3	[1]	ἀποθανεῖν	_	_
2.56	4	[1]	ὀφείλεται	_	_
2.56	5	[1]	(	a	_
2.56	6	[1]	Mon	_	_
2.56	7	[1]	69	_	_
2.56	8	[1]	M	_	_
2.56	9	[1]	/	b	_
2.56	10	[1]	110	_	_
2.56	11	[1]	J	_	_
2.56	12	[1]	)	b	_
2.57	1	[1]	βίος	_	_
2.57	2	[1]	βίου	_	_
2.57	3	[1]	δεόμενος	_	_
2.57	4	[1]	οὐκ	_	_
2.57	5	[1]	ἔστιν	_	_
2.57	6	[2]	βίος	_	_
2.57	7	[1]	(	a	_
2.57	8	[1]	Mon	_	_
2.57	9	[1]	74	_	_
2.57	10	[1]	M	_	_
2.57	11	[1]	/	b	_
2.57	12	[1]	115	_	_
2.57	13	[1]	J	_	_
2.57	14	[1]	)	b	_
2.58	1	[1]	βέλτιόν	_	_
2.58	2	[1]	ἐστι	_	_
2.58	3	[1]	σῶμα	_	_
2.58	4	[1]	γ᾿	_	_
2.58	5	[1]	ἢ	_	_
2.58	6	[1]	ψυχὴν	_	_
2.58	7	[1]	νοσεῖν	_	_
2.58	8	[1]	(	a	_
2.58	9	[1]	Mon	_	_
2.58	10	[1]	75	_	_
2.58	11	[1]	M	_	_
2.58	12	[1]	/	b	_
