#urn:cts:greekLit:tlg1419.tlg001.1st1K-grc1
"passage"	"running id"	"nth occurrence"	"word form"	"join-(b)efore/join-(a)fter"	"original tag"
1.1.3	1	[1]	μετὰ	_	_
1.1.3	2	[1]	χρόνον	_	_
1.1.3	3	[1]	τινὰ	_	_
1.1.3	4	[1]	πορευομένου	_	_
1.1.3	5	[1]	μου	_	_
1.1.3	6	[1]	εἰς	_	_
1.1.3	7	[1]	Κώμας	_	_
1.1.3	8	[1]	καὶ	_	_
1.1.3	9	[1]	δοξάζοντος	_	_
1.1.3	10	[1]	τὰς	_	_
1.1.3	11	[1]	κτίσεις	_	_
1.1.3	12	[1]	τοῦ	_	_
1.1.3	13	[1]	θεοῦ	_	_
1.1.3	14	[1]	,	b	_
1.1.3	15	[1]	ὡς	_	_
1.1.3	16	[1]	μεγάλαι	_	_
1.1.3	17	[2]	καὶ	_	_
1.1.3	18	[1]	ἐκπρεπεῖς	_	_
1.1.3	19	[3]	καὶ	_	_
1.1.3	20	[1]	δυναταί	_	_
1.1.3	21	[1]	εἰσιν	_	_
1.1.3	22	[2]	,	b	_
1.1.3	23	[1]	περιπατῶν	_	_
1.1.3	24	[1]	ἀφύπνωσα	_	_
1.1.3	25	[1]	.	b	_
1.1.3	26	[4]	καὶ	_	_
1.1.3	27	[1]	πνεῦμά	_	_
1.1.3	28	[1]	με	_	_
1.1.3	29	[1]	ἔλαβεν	_	_
1.1.3	30	[5]	καὶ	_	_
1.1.3	31	[1]	ἀπήνεγκέ	_	_
1.1.3	32	[2]	με	_	_
1.1.3	33	[1]	δἰ	_	_
1.1.3	34	[1]	ἀνοδίας	_	_
1.1.3	35	[1]	τινός	_	_
1.1.3	36	[3]	,	b	_
1.1.3	37	[2]	δἰ	_	_
1.1.3	38	[1]	ἧς	_	_
1.1.3	39	[1]	ἄνθρωπος	_	_
1.1.3	40	[1]	οὐκ	_	_
1.1.3	41	[1]	ἐδύνατο	_	_
1.1.3	42	[1]	ὁδεῦσαι	_	_
1.1.3	43	[1]	:	b	_
1.1.3	44	[1]	ἦν	_	_
1.1.3	45	[1]	δὲ	_	_
1.1.3	46	[1]	ὁ	_	_
1.1.3	47	[1]	τόπος	_	_
1.1.3	48	[1]	κρημνώδης	_	_
1.1.3	49	[6]	καὶ	_	_
1.1.3	50	[1]	ἀπερρηγὼς	_	_
1.1.3	51	[1]	ἀπὸ	_	_
1.1.3	52	[1]	τῶν	_	_
1.1.3	53	[1]	ὑδάτων	_	_
1.1.3	54	[2]	.	b	_
1.1.3	55	[1]	διαβὰς	_	_
1.1.3	56	[1]	οὖν	_	_
1.1.3	57	[1]	τὸν	_	_
1.1.3	58	[1]	ποταμὸν	_	_
1.1.3	59	[1]	ἐκεῖνον	_	_
1.1.3	60	[1]	ἦλθον	_	_
1.1.3	61	[2]	εἰς	_	_
1.1.3	62	[1]	τὰ	_	_
1.1.3	63	[1]	ὁμαλὰ	_	_
1.1.3	64	[7]	καὶ	_	_
1.1.3	65	[1]	τιθῶ	_	_
1.1.3	66	[2]	τὰ	_	_
1.1.3	67	[1]	γόνατα	_	_
1.1.3	68	[8]	καὶ	_	_
1.1.3	69	[1]	ἠρξάμην	_	_
1.1.3	70	[1]	προσεύχεσθαι	_	_
1.1.3	71	[1]	τῷ	_	_
1.1.3	72	[1]	κυρίῳ	_	_
1.1.3	73	[9]	καὶ	_	_
1.1.3	74	[1]	ἐξομολογεῖσθαί	_	_
1.1.3	75	[2]	μου	_	_
1.1.3	76	[2]	τὰς	_	_
1.1.3	77	[1]	ἁμαρτίας	_	_
1.1.3	78	[3]	.	b	_
1.1.4	1	[1]	προσευχομένου	_	_
1.1.4	2	[1]	δέ	_	_
1.1.4	3	[1]	μου	_	_
1.1.4	4	[1]	ἠνοίγη	_	_
1.1.4	5	[1]	ὁ	_	_
1.1.4	6	[1]	οὐρανός	_	_
1.1.4	7	[1]	,	b	_
1.1.4	8	[1]	καὶ	_	_
1.1.4	9	[1]	βλέπω	_	_
1.1.4	10	[1]	τὴν	_	_
1.1.4	11	[1]	γυναῖκα	_	_
1.1.4	12	[1]	ἐκείνην	_	_
1.1.4	13	[2]	,	b	_
1.1.4	14	[1]	ἣν	_	_
1.1.4	15	[1]	ἐπεθύμησα	_	_
1.1.4	16	[3]	,	b	_
1.1.4	17	[1]	ἀσπαζομένην	_	_
1.1.4	18	[1]	με	_	_
1.1.4	19	[1]	ἐκ	_	_
1.1.4	20	[1]	τοῦ	_	_
1.1.4	21	[1]	οὐρανοῦ	_	_
1.1.4	22	[4]	,	b	_
1.1.4	23	[1]	λέγουσαν	_	_
1.1.4	24	[1]	:	b	_
1.1.4	25	[1]	Ἑρμᾶ	_	_
1.1.4	26	[1]	χαῖρε	_	_
1.1.4	27	[1]	.	b	_
1.1.5	1	[1]	βλέψας	_	_
1.1.5	2	[1]	δὲ	_	_
1.1.5	3	[1]	εἰς	_	_
1.1.5	4	[1]	αὐτὴν	_	_
1.1.5	5	[1]	λέγω	_	_
1.1.5	6	[1]	αὐτῇ	_	_
1.1.5	7	[1]	:	b	_
1.1.5	8	[1]	Κυρία	_	_
1.1.5	9	[1]	,	b	_
1.1.5	10	[1]	τί	_	_
1.1.5	11	[1]	σὺ	_	_
1.1.5	12	[1]	ὧδε	_	_
1.1.5	13	[1]	ποιεῖς	_	_
1.1.5	14	[1]	;	b	_
1.1.5	15	[1]	ἡ	_	_
1.1.5	16	[2]	δὲ	_	_
1.1.5	17	[1]	ἀπεκρίθη	_	_
1.1.5	18	[1]	μοι	_	_
1.1.5	19	[2]	:	b	_
1.1.5	20	[1]	Ἀνελήμφθην	_	_
1.1.5	21	[2]	,	b	_
1.1.5	22	[1]	ἵνα	_	_
1.1.5	23	[1]	σοῦ	_	_
1.1.5	24	[1]	τὰς	_	_
1.1.5	25	[1]	ἁμαρτίας	_	_
1.1.5	26	[1]	ἐλέγξω	_	_
1.1.5	27	[1]	πρὸς	_	_
1.1.5	28	[1]	τὸν	_	_
1.1.5	29	[1]	κύριον	_	_
1.1.5	30	[1]	.	b	_
1.1.6	1	[1]	λέγω	_	_
1.1.6	2	[1]	αὐτῇ	_	_
1.1.6	3	[1]	:	b	_
1.1.6	4	[1]	Νῦν	_	_
1.1.6	5	[1]	σύ	_	_
1.1.6	6	[1]	μου	_	_
1.1.6	7	[1]	ἔλεγχος	_	_
1.1.6	8	[1]	εἶ	_	_
1.1.6	9	[1]	;	b	_
1.1.6	10	[1]	Οὔ	_	_
1.1.6	11	[1]	,	b	_
1.1.6	12	[1]	φησίν	_	_
1.1.6	13	[2]	,	b	_
1.1.6	14	[1]	ἀλλὰ	_	_
1.1.6	15	[1]	ἄκουσον	_	_
1.1.6	16	[1]	τὰ	_	_
1.1.6	17	[1]	ῥήματα	_	_
1.1.6	18	[3]	,	b	_
1.1.6	19	[1]	ἅ	_	_
1.1.6	20	[1]	σοι	_	_
1.1.6	21	[1]	μέλλω	_	_
1.1.6	22	[1]	λέγειν	_	_
1.1.6	23	[1]	.	b	_
1.1.6	24	[1]	ὁ	_	_
1.1.6	25	[1]	θεὸς	_	_
1.1.6	26	[2]	ὁ	_	_
1.1.6	27	[1]	ἐν	_	_
1.1.6	28	[1]	τοῖς	_	_
1.1.6	29	[1]	οὐρανοῖς	_	_
1.1.6	30	[1]	κατοικῶν	_	_
1.1.6	31	[1]	καὶ	_	_
1.1.6	32	[1]	κτίσας	_	_
1.1.6	33	[1]	ἐκ	_	_
1.1.6	34	[1]	τοῦ	_	_
1.1.6	35	[1]	μὴ	_	_
1.1.6	36	[1]	ὄντος	_	_
1.1.6	37	[2]	τὰ	_	_
1.1.6	38	[1]	ὄντα	_	_
1.1.6	39	[2]	καὶ	_	_
1.1.6	40	[1]	πληθύνας	_	_
1.1.6	41	[3]	καὶ	_	_
1.1.6	42	[1]	αὐξήσας	_	_
1.1.6	43	[1]	ἕνεκεν	_	_
1.1.6	44	[1]	τῆς	_	_
1.1.6	45	[1]	ἁγίας	_	_
1.1.6	46	[1]	ἐκκλησίας	_	_
1.1.6	47	[1]	αὐτοῦ	_	_
1.1.6	48	[1]	ὀργίζεταί	_	_
1.1.6	49	[2]	σοι	_	_
1.1.6	50	[4]	,	b	_
1.1.6	51	[1]	ὅτι	_	_
1.1.6	52	[1]	ἥμαρτες	_	_
1.1.6	53	[1]	εἰς	_	_
1.1.6	54	[1]	ἐμέ	_	_
1.1.6	55	[2]	.	b	_
1.1.7	1	[1]	ἀποκριθεὶς	_	_
1.1.7	2	[1]	αὐτῇ	_	_
1.1.7	3	[1]	λέγω	_	_
1.1.7	4	[1]	:	b	_
1.1.7	5	[1]	Εἰς	_	_
1.1.7	6	[1]	σὲ	_	_
1.1.7	7	[1]	ἥμαρτον	_	_
1.1.7	8	[1]	;	b	_
1.1.7	9	[1]	ποίῳ	_	_
1.1.7	10	[1]	τόπῳ	_	_
1.1.7	11	[1]	ἢ	_	_
1.1.7	12	[1]	πότε	_	_
1.1.7	13	[1]	σοι	_	_
1.1.7	14	[1]	αἰσχρὸν	_	_
1.1.7	15	[1]	ῥῆμα	_	_
1.1.7	16	[1]	ἐλάλησα	_	_
1.1.7	17	[2]	;	b	_
1.1.7	18	[1]	οὐ	_	_
1.1.7	19	[1]	πάντοτέ	_	_
1.1.7	20	[1]	σε	_	_
1.1.7	21	[1]	ὡς	_	_
1.1.7	22	[1]	θεὰν	_	_
1.1.7	23	[1]	ἡγησάμην	_	_
1.1.7	24	[3]	;	b	_
1.1.7	25	[2]	οὐ	_	_
1.1.7	26	[2]	πάντοτέ	_	_
1.1.7	27	[2]	σε	_	_
1.1.7	28	[1]	ἐνετράπην	_	_
1.1.7	29	[2]	ὡς	_	_
1.1.7	30	[1]	ἀδελφήν	_	_
1.1.7	31	[4]	;	b	_
1.1.7	32	[1]	τί	_	_
1.1.7	33	[1]	μου	_	_
1.1.7	34	[1]	καταψεύδῃ	_	_
1.1.7	35	[1]	,	b	_
1.1.7	36	[1]	ὦ	_	_
1.1.7	37	[1]	γύναι	_	_
1.1.7	38	[2]	,	b	_
1.1.7	39	[1]	τὰ	_	_
1.1.7	40	[1]	πονηρὰ	_	_
1.1.7	41	[1]	ταῦτα	_	_
1.1.7	42	[1]	καὶ	_	_
1.1.7	43	[1]	ἀκάθαρτα	_	_
1.1.7	44	[5]	;	b	_
1.1.8	1	[1]	γελάσασά	_	_
1.1.8	2	[1]	μοι	_	_
1.1.8	3	[1]	λέγει	_	_
1.1.8	4	[1]	:	b	_
1.1.8	5	[1]	Ἐπὶ	_	_
1.1.8	6	[1]	τὴν	_	_
1.1.8	7	[1]	καρδίαν	_	_
1.1.8	8	[1]	σου	_	_
1.1.8	9	[1]	ἀνέβη	_	_
1.1.8	10	[1]	ἡ	_	_
1.1.8	11	[1]	ἐπιθυμία	_	_
1.1.8	12	[1]	τῆς	_	_
1.1.8	13	[1]	πονηρίας	_	_
1.1.8	14	[1]	.	b	_
1.1.8	15	[1]	ἢ	_	_
1.1.8	16	[1]	οὐ	_	_
1.1.8	17	[1]	δοκεῖ	_	_
1.1.8	18	[1]	σοι	_	_
1.1.8	19	[1]	ἀνδρὶ	_	_
1.1.8	20	[1]	δικαίῳ	_	_
1.1.8	21	[1]	πονηρὸν	_	_
1.1.8	22	[1]	πρᾶγμα	_	_
1.1.8	23	[1]	εἶναι	_	_
1.1.8	24	[1]	,	b	_
1.1.8	25	[1]	ἐὰν	_	_
1.1.8	26	[1]	ἀναβῇ	_	_
1.1.8	27	[1]	αὐτοῦ	_	_
1.1.8	28	[1]	ἐπὶ	_	_
1.1.8	29	[2]	τὴν	_	_
1.1.8	30	[2]	καρδίαν	_	_
1.1.8	31	[2]	ἡ	_	_
1.1.8	32	[1]	πονηρὰ	_	_
1.1.8	33	[2]	ἐπιθυμία	_	_
1.1.8	34	[1]	;	b	_
1.1.8	35	[1]	ἁμαρτία	_	_
1.1.8	36	[1]	γέ	_	_
1.1.8	37	[1]	ἐστιν	_	_
1.1.8	38	[2]	,	b	_
1.1.8	39	[1]	καὶ	_	_
1.1.8	40	[1]	μεγάλη	_	_
1.1.8	41	[3]	,	b	_
1.1.8	42	[1]	φησίν	_	_
1.1.8	43	[2]	.	b	_
1.1.8	44	[1]	ὁ	_	_
1.1.8	45	[1]	γὰρ	_	_
1.1.8	46	[1]	δίκαιος	_	_
1.1.8	47	[1]	ἀνὴρ	_	_
1.1.8	48	[1]	δίκαια	_	_
1.1.8	49	[1]	βουλεύεται	_	_
1.1.8	50	[3]	.	b	_
1.1.8	51	[1]	ἐν	_	_
1.1.8	52	[1]	τῷ	_	_
1.1.8	53	[1]	οὖν	_	_
1.1.8	54	[2]	δίκαια	_	_
1.1.8	55	[1]	βουλεύεσθαι	_	_
1.1.8	56	[1]	αὐτὸν	_	_
1.1.8	57	[1]	κατορθοῦται	_	_
1.1.8	58	[3]	ἡ	_	_
1.1.8	59	[1]	δόξα	_	_
1.1.8	60	[2]	αὐτοῦ	_	_
1.1.8	61	[2]	ἐν	_	_
1.1.8	62	[1]	τοῖς	_	_
1.1.8	63	[1]	οὐρανοῖς	_	_
1.1.8	64	[2]	καὶ	_	_
1.1.8	65	[1]	εὐκατάλλακτον	_	_
1.1.8	66	[1]	ἔχει	_	_
1.1.8	67	[1]	τὸν	_	_
1.1.8	68	[1]	κύριον	_	_
1.1.8	69	[3]	ἐν	_	_
1.1.8	70	[1]	παντὶ	_	_
1.1.8	71	[1]	πράγματι	_	_
1.1.8	72	[3]	αὐτοῦ	_	_
1.1.8	73	[2]	:	b	_
1.1.8	74	[1]	οἱ	_	_
1.1.8	75	[1]	δὲ	_	_
1.1.8	76	[2]	πονηρὰ	_	_
1.1.8	77	[1]	βουλευόμενοι	_	_
1.1.8	78	[4]	ἐν	_	_
1.1.8	79	[1]	ταῖς	_	_
1.1.8	80	[1]	καρδίαις	_	_
1.1.8	81	[1]	αὐτῶν	_	_
1.1.8	82	[1]	θάνατον	_	_
1.1.8	83	[3]	καὶ	_	_
1.1.8	84	[1]	αἰχμαλωτισμὸν	_	_
1.1.8	85	[1]	ἑαυτοῖς	_	_
1.1.8	86	[1]	ἐπισπῶνται	_	_
1.1.8	87	[4]	,	b	_
1.1.8	88	[1]	μάλιστα	_	_
1.1.8	89	[2]	οἱ	_	_
1.1.8	90	[2]	τὸν	_	_
1.1.8	91	[1]	αἰῶνα	_	_
1.1.8	92	[1]	τοῦτον	_	_
1.1.8	93	[1]	περιποιούμενοι	_	_
1.1.8	94	[4]	καὶ	_	_
1.1.8	95	[1]	γαυριῶντες	_	_
1.1.8	96	[5]	ἐν	_	_
1.1.8	97	[2]	τῷ	_	_
1.1.8	98	[1]	πλούτῳ	_	_
1.1.8	99	[2]	αὐτῶν	_	_
1.1.8	100	[5]	καὶ	_	_
1.1.8	101	[1]	μὴ	_	_
1.1.8	102	[1]	ἀντεχόμενοι	_	_
1.1.8	103	[1]	τῶν	_	_
1.1.8	104	[1]	ἀγαθῶν	_	_
1.1.8	105	[2]	τῶν	_	_
1.1.8	106	[1]	μελλόντων	_	_
1.1.8	107	[4]	.	b	_
1.1.9	1	[1]	μετανοήσουσιν	_	_
1.1.9	2	[1]	αἱ	_	_
1.1.9	3	[1]	ψυχαὶ	_	_
1.1.9	4	[1]	αὐτῶν	_	_
1.1.9	5	[1]	,	b	_
1.1.9	6	[1]	οἵτινες	_	_
1.1.9	7	[1]	οὐκ	_	_
1.1.9	8	[1]	ἔχουσιν	_	_
1.1.9	9	[1]	ἐλπίδα	_	_
1.1.9	10	[2]	,	b	_
1.1.9	11	[1]	ἀλλὰ	_	_
1.1.9	12	[1]	ἑαυτοὺς	_	_
1.1.9	13	[1]	ἀπεγνώκασιν	_	_
1.1.9	14	[1]	καὶ	_	_
1.1.9	15	[1]	τὴν	_	_
1.1.9	16	[1]	ζωὴν	_	_
1.1.9	17	[2]	αὐτῶν	_	_
1.1.9	18	[1]	.	b	_
1.1.9	19	[2]	ἀλλὰ	_	_
1.1.9	20	[1]	σὺ	_	_
1.1.9	21	[1]	προσεύχου	_	_
1.1.9	22	[1]	πρὸς	_	_
1.1.9	23	[1]	τὸν	_	_
1.1.9	24	[1]	θεόν	_	_
1.1.9	25	[3]	,	b	_
1.1.9	26	[2]	καὶ	_	_
1.1.9	27	[1]	ἰάσεται	_	_
1.1.9	28	[1]	τὰ	_	_
1.1.9	29	[1]	ἁμαρτήματά	_	_
1.1.9	30	[1]	σου	_	_
1.1.9	31	[3]	καὶ	_	_
1.1.9	32	[1]	ὅλου	_	_
1.1.9	33	[1]	τοῦ	_	_
1.1.9	34	[1]	οἴκου	_	_
1.1.9	35	[2]	σου	_	_
1.1.9	36	[4]	καὶ	_	_
1.1.9	37	[1]	πάντων	_	_
1.1.9	38	[1]	τῶν	_	_
1.1.9	39	[1]	ἁγίων	_	_
1.1.9	40	[2]	.	b	_
1.2.1	1	[1]	Μετὰ	_	_
1.2.1	2	[1]	τὸ	_	_
1.2.1	3	[1]	λαλῆσαι	_	_
1.2.1	4	[1]	αὐτὴν	_	_
1.2.1	5	[1]	τὰ	_	_
1.2.1	6	[1]	ῥήματα	_	_
1.2.1	7	[1]	ταῦτα	_	_
1.2.1	8	[1]	ἐκλείσθησαν	_	_
1.2.1	9	[1]	οἱ	_	_
1.2.1	10	[1]	οὐρανοί	_	_
1.2.1	11	[1]	:	b	_
1.2.1	12	[1]	κἀγὼ	_	_
1.2.1	13	[1]	ὅλος	_	_
1.2.1	14	[1]	ἤμην	_	_
1.2.1	15	[1]	πεφρικὼς	_	_
1.2.1	16	[1]	καὶ	_	_
1.2.1	17	[1]	λυπούμενος	_	_
1.2.1	18	[1]	.	b	_
1.2.1	19	[1]	ἔλεγον	_	_
1.2.1	20	[1]	δὲ	_	_
1.2.1	21	[1]	ἐν	_	_
1.2.1	22	[1]	ἐμαυτῷ	_	_
1.2.1	23	[2]	:	b	_
1.2.1	24	[1]	Εἰ	_	_
1.2.1	25	[1]	αὕτη	_	_
1.2.1	26	[1]	μοι	_	_
1.2.1	27	[1]	ἡ	_	_
1.2.1	28	[1]	ἁμαρτία	_	_
1.2.1	29	[1]	ἀναγράφεται	_	_
1.2.1	30	[1]	,	b	_
1.2.1	31	[1]	πῶς	_	_
1.2.1	32	[1]	δυνήσομαι	_	_
1.2.1	33	[1]	σωθῆναι	_	_
1.2.1	34	[1]	;	b	_
1.2.1	35	[1]	ἢ	_	_
1.2.1	36	[2]	πῶς	_	_
1.2.1	37	[1]	ἐξιλάσομαι	_	_
1.2.1	38	[1]	τὸν	_	_
1.2.1	39	[1]	θεὸν	_	_
1.2.1	40	[1]	περὶ	_	_
1.2.1	41	[1]	τῶν	_	_
1.2.1	42	[1]	ἁμαρτιῶν	_	_
1.2.1	43	[1]	μου	_	_
1.2.1	44	[2]	τῶν	_	_
1.2.1	45	[1]	τελείων	_	_
1.2.1	46	[2]	;	b	_
1.2.1	47	[2]	ἢ	_	_
1.2.1	48	[1]	ποίοις	_	_
1.2.1	49	[1]	ῥήμασιν	_	_
1.2.1	50	[1]	ἐρωτήσω	_	_
1.2.1	51	[2]	τὸν	_	_
1.2.1	52	[1]	κύριον	_	_
1.2.1	53	[2]	,	b	_
1.2.1	54	[1]	ἵνα	_	_
1.2.1	55	[1]	ἱλατεύσηταί	_	_
1.2.1	56	[2]	μοι	_	_
1.2.1	57	[3]	;	b	_
1.2.2	1	[1]	ταῦτά	_	_
1.2.2	2	[1]	μου	_	_
1.2.2	3	[1]	συμβουλευομένου	_	_
1.2.2	4	[1]	καὶ	_	_
1.2.2	5	[1]	διακρίνοντος	_	_
1.2.2	6	[1]	ἐν	_	_
1.2.2	7	[1]	τῇ	_	_
1.2.2	8	[1]	κάρδίᾳ	_	_
1.2.2	9	[2]	μου	_	_
1.2.2	10	[1]	,	b	_
1.2.2	11	[1]	βλέπω	_	_
1.2.2	12	[1]	κατέναντί	_	_
1.2.2	13	[3]	μου	_	_
1.2.2	14	[1]	καθέδραν	_	_
1.2.2	15	[1]	λευκὴν	_	_
1.2.2	16	[1]	ἐξ	_	_
1.2.2	17	[1]	ἐρίων	_	_
1.2.2	18	[1]	χιονίνων	_	_
1.2.2	19	[1]	γεγονυῖαν	_	_
1.2.2	20	[1]	μεγάλην	_	_
1.2.2	21	[1]	:	b	_
1.2.2	22	[2]	καὶ	_	_
1.2.2	23	[1]	ἦλθεν	_	_
1.2.2	24	[1]	γυνὴ	_	_
1.2.2	25	[1]	πρεσβῦτις	_	_
1.2.2	26	[2]	ἐν	_	_
1.2.2	27	[1]	ἱματισμῷ	_	_
1.2.2	28	[1]	λαμπροτάτῳ	_	_
1.2.2	29	[2]	,	b	_
1.2.2	30	[1]	ἔχουσα	_	_
1.2.2	31	[1]	βιβλίον	_	_
1.2.2	32	[1]	εἰς	_	_
1.2.2	33	[1]	τὰς	_	_
1.2.2	34	[1]	χεῖρας	_	_
1.2.2	35	[3]	,	b	_
1.2.2	36	[3]	καὶ	_	_
1.2.2	37	[1]	ἐκάθισεν	_	_
1.2.2	38	[1]	μόνη	_	_
1.2.2	39	[4]	καὶ	_	_
1.2.2	40	[1]	ἀσπάζεταί	_	_
1.2.2	41	[1]	με	_	_
1.2.2	42	[2]	:	b	_
1.2.2	43	[1]	Ἑρμᾶ	_	_
1.2.2	44	[4]	,	b	_
1.2.2	45	[1]	χαῖρε	_	_
1.2.2	46	[1]	.	b	_
1.2.2	47	[1]	κἀγὼ	_	_
1.2.2	48	[1]	λυπούμενος	_	_
1.2.2	49	[5]	καὶ	_	_
1.2.2	50	[1]	κλαίων	_	_
1.2.2	51	[1]	εἶπον	_	_
1.2.2	52	[3]	:	b	_
1.2.2	53	[1]	Κυρία	_	_
1.2.2	54	[5]	,	b	_
1.2.2	55	[2]	χαῖρε	_	_
1.2.2	56	[2]	.	b	_
1.2.3	1	[1]	καὶ	_	_
1.2.3	2	[1]	εἶπέν	_	_
1.2.3	3	[1]	μοι	_	_
1.2.3	4	[1]	:	b	_
1.2.3	5	[1]	Τί	_	_
1.2.3	6	[1]	στυγνός	_	_
1.2.3	7	[1]	,	b	_
1.2.3	8	[1]	Ἑρμᾶ	_	_
1.2.3	9	[1]	;	b	_
1.2.3	10	[1]	ὁ	_	_
1.2.3	11	[1]	μακρόθυμος	_	_
1.2.3	12	[2]	καὶ	_	_
1.2.3	13	[1]	ἀστομάχητος	_	_
1.2.3	14	[2]	,	b	_
1.2.3	15	[2]	ὁ	_	_
1.2.3	16	[1]	πάντοτε	_	_
1.2.3	17	[1]	γελῶν	_	_
1.2.3	18	[3]	,	b	_
1.2.3	19	[1]	τί	_	_
1.2.3	20	[1]	οὕτω	_	_
1.2.3	21	[1]	κατηφὴς	_	_
1.2.3	22	[1]	τῇ	_	_
1.2.3	23	[1]	ἰδέᾳ	_	_
1.2.3	24	[3]	καὶ	_	_
1.2.3	25	[1]	οὐχ	_	_
1.2.3	26	[1]	ἱλαρός	_	_
1.2.3	27	[2]	;	b	_
1.2.3	28	[1]	κἀγὼ	_	_
1.2.3	29	[1]	εἶπον	_	_
1.2.3	30	[1]	αὐτῇ	_	_
1.2.3	31	[2]	:	b	_
1.2.3	32	[1]	Ὑπὸ	_	_
1.2.3	33	[1]	γυναικὸς	_	_
1.2.3	34	[1]	ἀγαθωτάτης	_	_
1.2.3	35	[1]	λεγούσης	_	_
1.2.3	36	[4]	,	b	_
1.2.3	37	[1]	ὅτι	_	_
1.2.3	38	[1]	ἥμαρτον	_	_
1.2.3	39	[1]	εἰς	_	_
1.2.3	40	[1]	αὐτήν	_	_
1.2.3	41	[1]	.	b	_
1.2.4	1	[1]	ἡ	_	_
1.2.4	2	[1]	δὲ	_	_
1.2.4	3	[1]	ἔφη	_	_
1.2.4	4	[1]	:	b	_
1.2.4	5	[1]	Μηδαμῶς	_	_
1.2.4	6	[1]	ἐπὶ	_	_
1.2.4	7	[1]	τὸν	_	_
1.2.4	8	[1]	δοῦλον	_	_
1.2.4	9	[1]	τοῦ	_	_
1.2.4	10	[1]	θεοῦ	_	_
1.2.4	11	[1]	τὸ	_	_
